InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
1005,10/5/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
1005,10/5/2015,590,5,sheet,Lion Plaster,10 sheet * pack,Plaster
1005,10/5/2015,352,8,pcs,Hansaplast Elastic,100 pcs * box,Plaster
1005,10/5/2015,739,7,tab,Dimenhydrinate (Medicine Supply),10 tab * stp,Dimenhydrinate
1005,10/5/2015,714,1,box,PadVimin,10 cap * 3 stp * box,Multivitamins and Minerals
1005,10/5/2015,446,1,bot,?????????????,12 bot * dz,Myanmar Cream
1005,10/5/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
1005,10/5/2015,63,3,stp,Revicon Max,10 cap * 10 stp * box,Multivitamins and Minerals
1005,10/5/2015,170,10,tab,Ribovit,100 tab * bot,Riboflavin
1005,10/5/2015,310,10,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
1005,10/5/2015,743,10,tab,Cevit Ygn,100 tab * bot,ascorbic acid
1005,10/5/2015,169,10,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
1005,10/5/2015,515,1,stp,PadAmox,10 cap * 10 stp * box,Amoxicillin
1005,10/5/2015,354,4,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
1005,10/5/2015,361,5,stp,Oramol,10 tab * 10 stp * box,Paracetamol
1005,10/5/2015,847,5,bot,??????????,12 bot * dz,Myanmar
1005,10/5/2015,445,5,bot,?????????,12 bot * dz,Myanmar Balm
1005,10/5/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
1005,10/5/2015,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
1005,10/5/2015,438,1,bot,??????? ????????????????????? ???????,10 bot * pack,Myanmar Balm
1005,10/5/2015,468,1,bot,???????????????? (?????),12 bot * dz,Myanmar Balm
1005,10/5/2015,182,2,stp,Umetac 150,10 tab * 10 stp * box,Ranitidine
1005,10/5/2015,276,1,tab,Benda,12 tab * box,Mebendazole
1005,10/5/2015,590,1,pack,Lion Plaster,10 sheet * pack,Plaster
1005,10/5/2015,841,2,stp,Scanneuron ,10 tab * 10 stp * box,"B1 100mg, B6 200mg, B12 200mcg"
1005,10/5/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
1005,10/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1008,10/5/2015,830,1,stp,Aspilet (Zedi),20 tab * 25 stp * box,Aspirin 80mg
1008,10/5/2015,634,2,pcs,Alcohol Pad Kenxin,100 pcs * box,Pad
1011,10/5/2015,58,1,bot,Enervon-C 30's,30 tab * bot,B complex with C
1011,10/5/2015,119,1,bot,Obimin 30,30 tab * bot,Multivitamins and Minerals
1011,10/5/2015,11,2,stp,LivUp,30 tab * 5 stp * box,Liver Protect
1011,10/5/2015,641,2,stp,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
1011,10/5/2015,245,2,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
1011,10/5/2015,122,2,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
1011,10/5/2015,294,1,stp,Duragesic ,10 tab * 10 stp * box,Orphenadrine and Paracetamol
1011,10/5/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1011,10/5/2015,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
1011,10/5/2015,91,1,stp,Enam 5,10 tab * 10 stp * box,Enalapril 
1011,10/5/2015,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
1011,10/5/2015,267,5,tab,Dramamine ????,10 tab * 10 stp * box,Dimenhydrinate
1011,10/5/2015,359,1,pcs,Shudi Plaster,10 pcs * box,Plaster
1011,10/5/2015,86,3,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1011,10/5/2015,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
1011,10/5/2015,165,1,bot,Burplex Pol,100 tab * bot,"B1, B6, B12"
1011,10/5/2015,213,5,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1011,10/5/2015,256,14,tab,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
1011,10/5/2015,305,2,tab,Air X,10 tab * 50 stp * box,semithicone
1011,10/5/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
1011,10/5/2015,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
1011,10/5/2015,594,2,stp,Zecuf Herbal,4 tab * 5 stp * box,Lozenges
1011,10/5/2015,150,2,stp,Panfor sr 500,10 tab * 10 stp * box,Metformin 
1014,10/5/2015,769,1,bot,Hydrogen Peroxide,bot,Hydrogen Peroxide
1014,10/5/2015,818,1,stp,Denzo (Zandan 5),10 tab * 50 stp * box,Serratio-Peptidase 5mg
1014,10/5/2015,195,1,stp,Sporidex 500,10 cap * 10 stp * box,Cephalexin
1014,10/5/2015,772,1,stp,Vitacee,15 tab * 6 stp * box,Cevit
1014,10/5/2015,258,1,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
1014,10/5/2015,326,1,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
1014,10/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1006,10/5/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
1006,10/5/2015,84,1,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
1006,10/5/2015,81,1,bot,Coveram 10/10,30 tab * bot,Perindopril / Amlodipine
1006,10/5/2015,261,2,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1007,10/5/2015,761,1,box,Neurobion Red (Grabon),10 tab * 50 stp * box,"B1, B6, B12"
1007,10/5/2015,530,1,bot,S2 Drip (Pai) ,bot,Drip
1007,10/5/2015,790,1,box,S2 IV (Pai),5 amp * box,Aminoacids
1007,10/5/2015,598,1,box,25% Glucose Zedi,5 amp * box,Glucose inj
1007,10/5/2015,738,2,box,Hydrocortisone (FBC) inj,10 amp * box,Hydrocortisone
1007,10/5/2015,303,5,stp,Zyncet,10 tab * 20 stp * box,Cetrizine
1007,10/5/2015,1,1,stp,EVE,10 cap * 3 stp * box,Evening Primrose Oil
1007,10/5/2015,17,1,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
1007,10/5/2015,746,2,stp,Cipzy 500,10 tab * 10 stp * box,Ciprofloxacin
1007,10/5/2015,798,10,pcs,Butterfly Needle Kenxin,100 pcs * box,Butterfly Needle
1007,10/5/2015,848,1,pack,Sodamint 1000's (??????),1000 tab * pack,Sodamint
1007,10/5/2015,382,10,sac,???????? ????????????????? ???????,10 sac * pack,Myanmar Cough Medicine
1007,10/5/2015,174,2,stp,Zosec,10 cap * 10 stp * box,Omeprazole
1007,10/5/2015,838,1,stp,Buscopan tab,10 tab * 10 stp * box,Hyoscine Butylbromide
1007,10/5/2015,182,2,stp,Umetac 150,10 tab * 10 stp * box,Ranitidine
1009,10/5/2015,830,2,stp,Aspilet (Zedi),20 tab * 25 stp * box,Aspirin 80mg
1010,10/5/2015,66,1,stp,Becozinc Cap,10 cap * 3 stp * box,Multivitamins and Minerals
1010,10/5/2015,96,1,stp,Perigard 2,10 tab * stp,perindopril
1012,10/5/2015,436,1,bot,???????? ???????????????????????,12 bot * dz,Myanmar Analgesic
1012,10/5/2015,354,6,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
1012,10/5/2015,365,1,roll,"2"" Bandage Pyae Wa",10 roll * pack,Bandage
1013,10/5/2015,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
1013,10/5/2015,67,1,stp,Alerten Q 25,10 cap * 3 stp * box,Co-Enzyme Q 10
1013,10/5/2015,125,1,stp,Atocor 10,10 tab * 10 stp * box,Atorvastatin
1013,10/5/2015,285,1,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
1013,10/5/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
1015,11/5/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1015,11/5/2015,400,1,box,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
1015,11/5/2015,714,1,stp,PadVimin,10 cap * 3 stp * box,Multivitamins and Minerals
1015,11/5/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1015,11/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1015,11/5/2015,306,2,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
1015,11/5/2015,432,1,bot,?????????? ?????????????,12 bot * dz,Myanmar Digestive
1015,11/5/2015,426,1,sac,????? ?????????,12 sac * dz,Myanmar Hipertension
1015,11/5/2015,154,2,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
1015,11/5/2015,682,10,tube,Clobetamil G,tube,"Clobetasol Propionate, Gentamycin"
1015,11/5/2015,549,2,sac,Mybacin Pack,70 sac * pack,Lozenges
1015,11/5/2015,818,1,stp,Denzo (Zandan 5),10 tab * 50 stp * box,Serratio-Peptidase 5mg
1015,11/5/2015,321,1,bot,Urocrush,60 tab * bot,For Renal Stones
1015,11/5/2015,220,4,tab,Vicks,105 tab * bot,Cough Tablet
1015,11/5/2015,455,2,bot,???????? ????????,12 bot * dz,Myanmar Supplement
1015,11/5/2015,697,1,bot,Metro Pol,100 tab * bot,Metronidazole
1015,11/5/2015,24,1,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
1015,11/5/2015,366,1,roll,"3"" Bandage Pyae Wa",10 roll * pack,Bandage
1015,11/5/2015,267,1,stp,Dramamine ????,10 tab * 10 stp * box,Dimenhydrinate
1015,11/5/2015,199,1,stp,PadCaf,10 cap * 10 stp * box,Chloramphenicol 250
1016,11/5/2015,4,1,stp,Enat 400,10 cap * 3 stp * box,Vitamin E
1016,11/5/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1016,11/5/2015,20,1,stp,iiCare,10 cap * 3 stp * box,Eye 
1016,11/5/2015,503,1,bot,Ceelin 120ml,bot,ascorbic acid
1016,11/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1017,11/5/2015,73,1,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
1017,11/5/2015,575,1,stp,Folic Acid Strip,10 tab * stp,folic Acid
1017,11/5/2015,176,1,stp,Pantocid 40,10 tab * 5 stp * box,Pantoprazole
1017,11/5/2015,771,1,sac,Cal D Glucose,sac,Glucose
1017,11/5/2015,369,3,sac,ORS MPF Blue,50 sac * box,ORS
1017,11/5/2015,309,3,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
1018,11/5/2015,310,50,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
1018,11/5/2015,484,1,tab,ecee 2,2 tab * stp,levonorgestrel
1018,11/5/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
1018,11/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1018,11/5/2015,409,1,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
1018,11/5/2015,146,1,box,Minidiab,15 tab * 2 stp * box,Glipizide
1018,11/5/2015,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
1018,11/5/2015,220,2,tab,Vicks,105 tab * bot,Cough Tablet
1018,11/5/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1018,11/5/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
1018,11/5/2015,17,1,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
1018,11/5/2015,474,1,tube,Skineal,10 tube * pack,Ketoconazole
1018,11/5/2015,558,1,tube,Silkron,tube,cream
1018,11/5/2015,191,3,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
1018,11/5/2015,743,2,bot,Cevit Ygn,100 tab * bot,ascorbic acid
1019,11/5/2015,323,5,pcs,Dripset Kenxin,50 pcs * box,Dripset
1019,11/5/2015,598,2,box,25% Glucose Zedi,5 amp * box,Glucose inj
1019,11/5/2015,849,10,stp,Vasican-8mg,10 tab * 10 stp * bind,Bromhexine
1020,12/5/2015,26,1,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
1020,12/5/2015,26,2,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
1020,12/5/2015,226,1,stp,Norfloxin 400(Umedica),10 tab * 10 stp * box,Norfloxacin
1020,12/5/2015,456,1,bot,??????????????,6 bot * 2 pack * dz,Myanmar Analgesic
1020,12/5/2015,733,1,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
1020,12/5/2015,387,2,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
1020,12/5/2015,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
1020,12/5/2015,475,1,tube,Voltex,12 tube * pack,cream
1020,12/5/2015,365,1,roll,"2"" Bandage Pyae Wa",10 roll * pack,Bandage
1020,12/5/2015,60,2,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
1020,12/5/2015,529,2,pcs,PaiPlast,100 pcs * box,Plaster
1020,12/5/2015,387,6,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
1020,12/5/2015,723,1,bot,Lilac 120ml,bot,Lactulose
1020,12/5/2015,723,1,bot,Lilac 120ml,bot,Lactulose
1020,12/5/2015,196,1,stp,Doxysam ,10 cap * 10 stp * box,Doxycycline
1020,12/5/2015,500,1,bot,Woods' Antihistamine,bot,Cough Syrup
1020,12/5/2015,459,5,bot,?????????? ??????????,10 bot * pack,Myanmar Antacid
1020,12/5/2015,267,5,tab,Dramamine ????,10 tab * 10 stp * box,Dimenhydrinate
1020,12/5/2015,217,2,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
1020,12/5/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
1020,12/5/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
1020,12/5/2015,655,35,pcs,Wound Plast,100 pcs * box,Plaster
1020,12/5/2015,789,1,pcs,Sino Plast Elastic,100 pcs * box,Plaster
1020,12/5/2015,313,2,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1020,12/5/2015,394,1,bot,????????????? ?????????????????????,10 bot * pack,Myanmar Cough Medicine
1020,12/5/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1020,12/5/2015,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
1020,12/5/2015,476,1,tube,Voltex Kool,12 tube * pack,cream
1020,12/5/2015,686,1,bot,Dettol 110ml,bot,antiseptic 
1020,12/5/2015,208,2,stp,Solvin Tablet,10 tab * 10 stp * box,Bromhexine
1020,12/5/2015,261,1,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1020,12/5/2015,474,1,tube,Skineal,10 tube * pack,Ketoconazole
1021,12/5/2015,101,2,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
1021,12/5/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1021,12/5/2015,148,4,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1021,12/5/2015,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1021,12/5/2015,646,2,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
1021,12/5/2015,133,1,stp,Aldactone Pfizer,10 tab * 10 stp * box,Spironolactone
1021,12/5/2015,352,1,pcs,Hansaplast Elastic,100 pcs * box,Plaster
1023,12/5/2015,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
1023,12/5/2015,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
1023,12/5/2015,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
1023,12/5/2015,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
1023,12/5/2015,82,1,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
1023,12/5/2015,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
1023,12/5/2015,148,3,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1023,12/5/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
1022,12/5/2015,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
1022,12/5/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
1022,12/5/2015,135,1,stp,Hypen SR,10 tab * 2 stp * box,Indapamide 1.5
1022,12/5/2015,807,1,stp,Tamlosin ,10 tab * 2 stp * box,Tamsulosin Hydrochloride
1022,12/5/2015,657,1,stp,Finast,10 tab * stp,finesteride
1022,12/5/2015,823,6,tab,Alzel ,tab,Albendazole
1022,12/5/2015,546,1,tab,Eben-DS,tab,Albendazole
1025,13/5/2015,108,3,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
1028,13/5/2015,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1028,13/5/2015,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
1028,13/5/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
1028,13/5/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1028,13/5/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1028,13/5/2015,38,1,stp,Daflon,15 tab * 2 stp * box,flavonoid fraction
1031,13/5/2015,604,2,bot,Depo M,bot,Depo
1031,13/5/2015,598,1,box,25% Glucose Zedi,5 amp * box,Glucose inj
1031,13/5/2015,325,5,pcs,5 cc (JY) Syringe,100 pcs * box,Syringe
1031,13/5/2015,798,5,pcs,Butterfly Needle Kenxin,100 pcs * box,Butterfly Needle
1031,13/5/2015,324,3,pcs,20 cc (JY) Syringe,50 pcs * box,Syringe
1031,13/5/2015,600,1,box,b12 inj (FBC),10 amp * box,b12
1031,13/5/2015,599,1,box,b6 inj (FBC),10 amp * box,b6
1024,13/5/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
1024,13/5/2015,785,1,stp,Omicap,10 cap * 10 stp * box,Omeprazole
1024,13/5/2015,263,1,stp,Brustan,10 tab * stp,Ibuprofen and Paracetamol
1024,13/5/2015,543,100,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
1024,13/5/2015,499,1,bot,Woods' Mucolytic,bot,Cough Syrup
1024,13/5/2015,399,1,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1024,13/5/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1024,13/5/2015,263,1,stp,Brustan,10 tab * stp,Ibuprofen and Paracetamol
1024,13/5/2015,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
1024,13/5/2015,516,1,bot,NaNaKid,bot,Anti
1024,13/5/2015,13,1,stp,Hepalucky,5 cap * 6 stp * box,Liver Protect
1024,13/5/2015,697,10,tab,Metro Pol,100 tab * bot,Metronidazole
1024,13/5/2015,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
1024,13/5/2015,474,2,tube,Skineal,10 tube * pack,Ketoconazole
1024,13/5/2015,213,3,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1024,13/5/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
1024,13/5/2015,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1024,13/5/2015,229,2,box,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
1024,13/5/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1024,13/5/2015,191,1,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
1024,13/5/2015,399,2,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1024,13/5/2015,427,1,bot,?????????? ????????,12 bot * dz,Myanmar Balm
1024,13/5/2015,169,10,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
1024,13/5/2015,164,1,bot,Burmeton pol,100 tab * bot,Chlorphenamine Maleate
1024,13/5/2015,438,2,bot,??????? ????????????????????? ???????,10 bot * pack,Myanmar Balm
1024,13/5/2015,445,12,bot,?????????,12 bot * dz,Myanmar Balm
1024,13/5/2015,739,1,stp,Dimenhydrinate (Medicine Supply),10 tab * stp,Dimenhydrinate
1024,13/5/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
1024,13/5/2015,543,137,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
1024,13/5/2015,471,1,pack,????? ???????,10 sac * pack,Myanmar Cough Medicine
1024,13/5/2015,695,3,Suppo,Napa 125 Suppo,20 Suppo * box,Paracetamol
1024,13/5/2015,2,15,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1024,13/5/2015,743,2,bot,Cevit Ygn,100 tab * bot,ascorbic acid
1024,13/5/2015,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
1024,13/5/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1024,13/5/2015,99,2,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
1024,13/5/2015,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
1024,13/5/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
1024,13/5/2015,452,1,bot,???????? ???,10 bot * pack,Myanmar anti-Inflammatory
1024,13/5/2015,601,2,amp,Burmeton Thai inj,10 amp * box,Burmeton
1024,13/5/2015,853,3,stp,Brentor 400 ,10 cap * 10 stp * box,Piracetam
1026,13/5/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
1026,13/5/2015,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
1026,13/5/2015,305,1,stp,Air X,10 tab * 50 stp * box,semithicone
1026,13/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1027,13/5/2015,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
1027,13/5/2015,285,2,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
1029,13/5/2015,374,1,stp,Obelit,10 cap * stp,Orlistat
1029,13/5/2015,572,1,stp,Marvelon 28,stp,levonorgestrel
1030,13/5/2015,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
1030,13/5/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
1030,13/5/2015,274,1,stp,Duralax,10 tab * 10 stp * box,Bisacodyl
1030,13/5/2015,258,1,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
1030,13/5/2015,173,2,stp,Omez,10 cap * 10 stp * box,Omeprazole
1032,13/5/2015,213,2,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1032,13/5/2015,303,2,stp,Zyncet,10 tab * 20 stp * box,Cetrizine
1032,13/5/2015,824,2,stp,Kotase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
1032,13/5/2015,40,2,stp,Rowatinex,10 cap * 5 stp * box,Renal and Urinary
1032,13/5/2015,2,10,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1033,14/5/2015,170,7,tab,Ribovit,100 tab * bot,Riboflavin
1033,14/5/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
1033,14/5/2015,261,3,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1033,14/5/2015,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
1033,14/5/2015,298,1,stp,Alerday 120,10 tab * 10 stp * box,Fexofenidine
1033,14/5/2015,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1033,14/5/2015,410,2,bot,??????? ????????????????,12 bot * dz,Myanmar Heart Supplement
1033,14/5/2015,75,19,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1033,14/5/2015,122,2,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
1033,14/5/2015,57,4,tab,Enervon-C 100's,100 tab * bot,B complex with C
1033,14/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1033,14/5/2015,471,1,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
1033,14/5/2015,366,1,roll,"3"" Bandage Pyae Wa",10 roll * pack,Bandage
1033,14/5/2015,2,10,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1033,14/5/2015,590,1,pack,Lion Plaster,10 sheet * pack,Plaster
1033,14/5/2015,736,3,sac,Shudi Analgesic Plaster,4 pcs * 100 sac * box,Plaster
1033,14/5/2015,486,2,stp,Microgynon,28 tab * 3 stp * box,levonorgestrel
1033,14/5/2015,258,1,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
1033,14/5/2015,172,20,tab,Vitazone,100 tab * bot,Multivitamins and Minerals
1033,14/5/2015,409,2,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
1033,14/5/2015,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
1033,14/5/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1033,14/5/2015,379,2,bot,?????? ???????,6 bot * 2 pack * dz,Balm
1033,14/5/2015,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1033,14/5/2015,213,1,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1033,14/5/2015,480,1,tube,Hiruscar,tube,cream
1033,14/5/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
1033,14/5/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1033,14/5/2015,515,2,box,PadAmox,10 cap * 10 stp * box,Amoxicillin
1033,14/5/2015,8,1,box,Appeton Teen Grow,10 tab * 3 stp * box,Multivitamins and Minerals
1033,14/5/2015,8,1,box,Appeton Teen Grow,10 tab * 3 stp * box,Multivitamins and Minerals
1033,14/5/2015,461,1,bot,??????? (????),6 bot * 2 pack * dz,Myanmar Digestive
1033,14/5/2015,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
1033,14/5/2015,289,1,bot,M16,12 bot * box,"Clove Oil, Cahmphor "
1033,14/5/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
1033,14/5/2015,369,7,sac,ORS MPF Blue,50 sac * box,ORS
1033,14/5/2015,84,1,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
1033,14/5/2015,590,4,sheet,Lion Plaster,10 sheet * pack,Plaster
1033,14/5/2015,549,2,sac,Mybacin Pack,70 sac * pack,Lozenges
1033,14/5/2015,380,3,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
1033,14/5/2015,400,2,sac,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
1033,14/5/2015,399,2,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1033,14/5/2015,299,1,stp,Dazit,10 tab * 10 stp * box,Desloratidine
1033,14/5/2015,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
1033,14/5/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
1033,14/5/2015,463,1,bot,???????? ???????????????,12 bot * dz,Myanmar Neuro Medicine
1033,14/5/2015,482,1,bot,Dalacin T Sol,bot,Clindamycin
